dbh,n,rel_freq,time
32.5,14.929945166868533,0.02694598468313014,34
37.5,14.549783574731926,0.026259858356185564,34
42.5,8.686170202484732,0.015677044129446534,34
47.5,4.662859051482245,0.00841565907821674,34
52.5,6.510675606300732,0.011750650334170339,34
57.5,5.089072443019488,0.00918490098712834,34
62.5,4.441507202307236,0.008016157039141042,34
67.5,2.872720869118689,0.005184767370074435,34
72.5,4.208543926992483,0.0075956983717982065,34
77.5,3.5920840021172045,0.006483094172131416,34
82.5,2.5367108088288557,0.004578326968803589,34
87.5,1.2208640228634138,0.002203449704106463,34
92.5,0.3168780720830972,5.719104511997256e-4,34
97.5,0.508651260404674,9.180280917799218e-4,34
102.5,0.2858732816288707,5.159521339155316e-4,34
2.5,220.0138787764833,0.3949439168302645,35
7.5,91.11196740853929,0.16355385159586647,35
12.5,41.929767985519355,0.07526755535640002,35
17.5,50.14857256973485,0.09002101951149656,35
22.5,47.29764732153773,0.08490336243288496,35
27.5,32.589408479400014,0.05850080323847016,35
32.5,15.493726941923235,0.027812578182662438,35
37.5,13.729017322415316,0.02464477198301555,35
42.5,8.678820138911199,0.015579231811140366,35
47.5,5.143551256012957,0.009233118795795333,35
52.5,6.385216762522937,0.01146201563294569,35
57.5,4.9963808762682245,0.00896893525182522,35
62.5,4.069802913149969,0.007305647771791723,35
67.5,3.087617311806523,0.0055425397778503345,35
72.5,4.107693456994995,0.007373664570914592,35
77.5,3.3806064571977483,0.006068480601734081,35
82.5,2.345990179859179,0.004211255015508393,35
87.5,1.4752515181655215,0.0026482039048363985,35
92.5,0.3094631251963527,5.555130406284436e-4,35
97.5,0.49780357344697324,8.936004137674626e-4,35
102.5,0.2840722799546088,5.099342802012752e-4,35
2.5,221.25891245800875,0.3950449671189082,36
7.5,93.30950508261792,0.166598714409934,36
12.5,45.3448878900035,0.08096066977151327,36
17.5,43.61886819167938,0.07787896161613922,36
22.5,51.231576073747846,0.09147101041339767,36
27.5,32.363967501783065,0.05778398861110612,36
32.5,14.544546615293516,0.02596844518291891,36
37.5,14.225795696417025,0.025399333887614218,36
42.5,8.820604225295567,0.015748677725296586,36
47.5,4.765351054859918,0.008508258175292546,36
52.5,6.239160520338356,0.011139659574501543,36
57.5,5.11469191086656,0.009131986030777807,36
62.5,3.905424635571115,0.006972909382971708,36
67.5,3.2034013336579816,0.005719487456866861,36
72.5,3.8245296787565017,0.00682847612512055,36
77.5,3.3950757071214377,0.006061710943917485,36
82.5,2.4028821645037746,0.004290206867247238,36
87.5,1.444508995431859,0.0025790871077866523,36
92.5,0.3022216880667581,5.395993114971666e-4,36
97.5,0.4871908422936925,8.698510181417938e-4,36
102.5,0.2822826245908948,5.039992690505188e-4,36
2.5,220.12413000508303,0.39091748335844106,37
7.5,98.59388827437128,0.17509245659642372,37
12.5,47.9640210697316,0.08517909603048858,37
17.5,35.4770768414501,0.06300358618318425,37
22.5,56.37645025744695,0.10011869237059376,37
27.5,32.10243422623642,0.05701057306670757,37
32.5,14.92814141766668,0.026510821299229728,37
37.5,13.648344101860545,0.02423803482238019,37
42.5,8.99633799898677,0.015976557453853932,37
47.5,4.685400712510205,0.008320782710273703,37
52.5,6.232372569985438,0.011068043291549309,37
57.5,4.910736374346085,0.008720955330302942,37
62.5,4.0412984409189345,0.0071769242926159015,37
67.5,2.9149132620173175,0.005176581761252803,37
72.5,3.84111141966509,0.006821413033819473,37
77.5,3.439480514531733,0.006108158459366054,37
82.5,2.353059774121188,0.00417878860018752,37
87.5,1.4144912923481852,0.0025119889229064207,37
92.5,0.29514970056599593,5.241550672186292e-4,37
97.5,0.47680790693226827,8.467610843893578e-4,37
102.5,0.2805042440559722,4.981462648151773e-4,37
2.5,219.7765911696286,0.3882248804970854,38
7.5,103.45567769829121,0.1827495271330537,38
12.5,43.45257023897645,0.07675689571187169,38
